,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
660,42,0,1,1,2,3,2,3,4907,1,25,4,3,0,20,3,3,20,16,11,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
661,31,0,7,3,2,4,2,4,6929,4,11,3,2,1,10,3,2,8,7,7,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
662,56,0,9,3,3,3,4,4,11103,7,11,3,3,0,30,1,2,10,7,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
663,29,1,1,2,2,2,1,1,2319,1,11,3,4,1,1,1,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
664,30,1,9,3,2,3,1,4,1081,1,13,3,3,0,1,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
665,36,0,10,4,4,3,3,3,7094,3,12,3,1,0,10,0,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
666,24,1,17,2,4,3,1,2,2210,1,13,3,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
667,30,0,7,4,4,3,2,1,4779,7,14,3,2,2,8,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
668,29,0,8,1,3,1,2,1,9715,3,13,3,3,1,9,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
669,40,0,2,3,3,3,2,4,4661,1,13,3,3,0,9,4,3,9,8,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
670,39,0,8,1,3,3,1,3,3755,1,11,3,1,1,8,3,3,8,3,0,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
671,41,1,12,3,2,3,5,3,19545,1,12,3,4,0,23,0,3,22,15,15,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
672,37,0,6,4,3,3,2,4,6502,4,14,3,2,1,7,5,4,5,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
673,45,0,2,2,4,2,2,4,5770,1,19,3,1,2,10,3,3,10,7,3,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
674,36,1,9,4,3,2,1,1,3407,7,23,4,2,0,10,4,3,5,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
675,53,1,24,4,1,3,3,1,10448,6,13,3,2,0,15,2,2,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
676,40,0,2,4,3,3,1,3,2001,2,14,3,2,3,20,2,3,5,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
677,33,0,10,5,4,4,3,3,8380,0,14,3,4,2,10,3,3,9,8,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
678,44,0,1,3,2,3,1,4,2436,6,12,3,3,0,6,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
679,50,0,28,1,4,4,1,3,3221,1,11,3,3,3,20,3,3,20,8,3,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
680,29,0,17,3,2,2,3,1,7988,1,13,3,1,0,10,3,2,10,9,0,9,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
681,33,1,16,3,1,3,2,1,5324,5,15,3,3,0,6,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
682,46,1,10,3,3,3,3,2,7314,5,21,4,3,3,14,2,3,8,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
683,35,0,11,2,3,2,3,1,9884,2,13,3,3,1,10,3,3,4,0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
684,47,0,14,3,3,3,2,3,4591,3,17,3,3,1,11,4,2,5,4,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
685,41,0,12,4,2,3,1,4,4766,3,11,3,1,1,6,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
686,32,0,1,3,2,3,2,2,6220,1,17,3,2,2,10,3,3,10,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
687,38,0,4,2,4,3,1,3,3306,7,19,3,4,1,7,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
688,36,1,3,1,3,2,3,4,10325,1,11,3,1,1,16,6,3,16,7,3,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
689,46,0,5,2,2,3,2,2,5021,8,22,4,4,1,16,2,3,4,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
690,20,0,1,3,4,2,1,2,2836,1,13,3,4,0,1,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
691,48,0,2,1,2,4,2,2,8120,3,12,3,4,0,12,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
692,43,0,25,3,3,2,3,4,10798,5,13,3,3,1,18,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
693,37,0,10,3,3,3,1,1,3452,6,20,4,2,1,17,3,3,5,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
694,49,0,22,4,1,3,4,2,16413,3,16,3,2,2,27,2,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
695,44,1,24,3,4,3,1,3,3161,3,22,4,4,1,19,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
696,48,0,1,4,4,2,4,1,15402,7,11,3,1,1,21,3,1,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
697,20,1,11,3,4,2,1,1,2600,1,15,3,1,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
698,28,0,1,2,3,3,1,4,2706,1,15,3,2,1,3,2,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
699,56,0,8,3,3,3,1,1,4257,4,18,3,3,1,19,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
700,27,0,11,1,2,3,1,1,2099,0,14,3,2,0,6,3,4,5,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
701,32,0,3,4,3,3,2,1,6725,1,12,3,3,1,8,2,4,8,7,6,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
702,29,0,2,3,3,3,1,2,2703,0,23,4,4,1,6,3,3,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
703,55,0,26,4,3,4,5,2,19636,4,18,3,1,1,35,0,3,10,9,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
704,40,0,15,3,1,2,3,3,10435,1,13,3,4,2,18,2,3,18,15,14,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
705,32,0,5,4,2,3,1,2,2718,2,14,3,2,0,12,3,3,7,7,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
706,34,0,15,2,3,3,2,1,6125,1,12,3,4,0,10,6,4,10,8,9,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
707,52,0,1,4,3,2,5,3,19999,0,14,3,1,1,34,5,3,33,18,11,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
708,24,0,9,3,3,2,1,2,2694,1,11,3,3,3,1,4,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
709,36,0,11,4,2,2,2,4,6652,4,13,3,1,1,8,2,2,6,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
710,46,0,10,3,3,2,3,4,9071,2,19,3,3,1,15,3,3,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
711,57,0,24,2,3,4,3,4,9439,3,16,3,2,1,12,2,1,5,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
712,47,1,29,4,1,3,3,2,11849,1,12,3,4,1,10,2,2,10,7,9,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
713,31,0,2,4,3,3,1,4,2695,0,18,3,2,1,3,2,1,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
714,41,0,2,5,2,3,4,1,16595,7,16,3,2,1,22,2,3,18,16,11,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
715,55,0,1,2,1,3,3,4,10239,3,14,3,4,1,24,4,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
716,45,1,26,4,1,3,2,1,4286,2,14,3,4,2,5,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
717,23,0,2,1,3,3,1,1,2322,3,13,3,3,1,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
718,49,0,18,4,4,3,2,4,6804,1,15,3,1,2,7,0,3,7,7,1,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
719,42,0,8,3,4,3,1,3,3968,4,13,3,4,0,8,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
720,35,0,16,3,4,3,3,3,7632,4,12,3,3,0,10,2,3,8,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
721,37,0,11,3,2,3,3,4,12185,1,14,3,3,3,10,1,3,10,8,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
722,32,0,8,3,3,4,2,4,6209,1,15,3,3,2,10,4,4,10,7,0,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
723,34,1,9,4,4,3,2,1,5346,4,17,3,3,1,11,3,2,7,1,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
724,31,0,3,4,2,3,3,3,13675,9,12,3,1,1,9,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
725,21,0,15,2,3,3,1,4,1232,1,14,3,4,0,0,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
726,31,0,7,3,4,3,2,4,7547,4,12,3,4,3,13,3,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
727,34,0,15,3,2,3,4,1,17007,7,14,3,4,2,16,3,2,14,8,6,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
728,42,0,18,4,4,3,2,1,5410,6,17,3,3,1,9,3,2,4,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
729,38,0,9,3,2,2,1,2,2899,0,19,3,4,1,3,3,3,2,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
730,46,0,3,1,1,3,4,3,17465,3,12,3,4,1,23,3,3,12,9,4,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
731,32,0,2,3,3,3,1,2,2370,1,13,3,3,1,8,4,3,8,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
732,32,0,5,2,4,2,2,2,5878,3,12,3,1,1,12,2,3,7,1,2,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
733,51,0,26,4,1,3,4,3,16307,2,14,3,3,1,29,2,2,20,6,4,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
734,56,0,1,2,1,3,1,1,2066,2,22,4,4,1,5,3,4,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
735,54,0,19,4,3,3,3,2,10725,2,15,3,3,1,16,1,4,9,7,7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
736,51,1,8,4,1,1,3,4,10650,2,15,3,4,0,18,2,3,4,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
737,36,0,10,3,4,3,3,1,8321,7,13,3,4,1,15,1,3,12,8,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
738,27,0,8,4,2,3,2,2,6214,1,18,3,1,1,8,3,3,8,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
739,42,0,2,2,4,3,4,1,17665,0,17,3,4,1,23,3,3,22,6,13,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
740,31,0,5,4,1,3,2,4,5476,1,11,3,1,2,10,2,3,10,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
741,44,0,5,3,3,2,1,3,3162,3,14,3,4,0,7,5,3,5,2,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
742,28,0,7,3,3,3,2,1,4898,0,14,3,4,0,5,5,3,4,2,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
743,34,1,6,2,4,1,1,3,2351,0,16,3,4,1,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
744,27,0,1,2,4,3,1,2,3816,1,11,3,2,1,5,2,3,5,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
745,36,0,3,3,1,2,3,4,7644,0,19,3,3,2,10,2,3,9,7,3,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
746,41,1,4,3,1,3,2,2,9355,1,18,3,3,0,8,5,3,8,7,7,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
747,27,0,16,4,3,3,1,2,2811,9,14,3,2,1,4,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
748,29,0,23,3,4,3,1,4,2201,9,16,3,4,0,6,4,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
749,35,0,6,1,3,3,1,3,3506,0,14,3,4,0,4,3,3,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
750,22,1,3,1,2,3,2,3,4171,0,19,3,1,1,4,3,4,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
751,58,0,5,3,3,2,3,2,10552,2,13,3,4,1,24,3,3,6,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
752,33,0,8,5,4,3,2,3,6388,2,17,3,1,0,14,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
753,22,1,3,4,3,2,1,4,2853,0,11,3,2,1,1,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
754,27,0,9,3,4,3,1,2,2279,1,16,3,4,0,7,2,2,7,7,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
755,51,0,9,4,4,3,1,4,2075,3,23,4,2,2,10,4,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
756,36,0,1,3,3,3,2,2,5228,0,15,3,1,1,10,2,3,9,7,0,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
757,33,1,10,1,1,1,1,4,3408,7,13,3,1,3,8,2,3,4,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
758,39,0,1,3,3,4,3,4,9613,0,17,3,1,3,19,5,2,18,10,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
759,40,0,8,2,2,3,2,1,6516,2,16,3,2,1,18,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
760,39,0,3,2,3,2,2,3,3069,0,15,3,4,1,11,3,3,10,8,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
761,28,1,2,4,1,3,1,3,3485,2,11,3,3,0,5,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
762,29,0,21,4,2,4,3,1,9980,1,11,3,3,1,10,1,3,10,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
763,31,0,11,4,4,3,1,4,2356,3,19,3,2,1,8,2,3,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
764,46,0,1,4,4,3,5,4,19627,9,17,3,4,2,23,0,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
765,24,0,10,3,1,3,1,4,2145,0,14,3,4,1,3,2,3,2,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
766,36,0,3,2,1,3,1,4,2835,5,22,4,1,1,7,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
767,34,0,2,1,4,2,2,3,9547,1,17,3,3,0,10,2,2,10,9,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
768,41,0,9,4,3,3,1,1,2289,1,20,4,2,2,5,2,3,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
769,40,0,2,3,2,2,2,3,3448,6,22,4,2,1,20,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
770,44,1,3,3,1,3,1,1,2362,4,12,3,3,0,10,4,4,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
771,31,0,26,1,1,3,1,3,2911,1,17,3,4,1,5,1,2,5,2,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
772,38,0,2,4,1,4,2,1,5980,6,12,3,4,0,17,2,3,15,7,4,12,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
773,28,0,10,3,3,3,2,3,3660,3,13,3,4,0,10,4,4,8,7,1,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
774,55,0,2,2,4,1,5,3,19187,4,14,3,4,1,23,5,3,19,9,9,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
775,35,0,8,1,4,4,1,4,2269,1,19,3,4,0,1,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
776,54,0,5,2,1,3,5,1,19406,4,11,3,3,1,24,4,2,4,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
777,28,1,1,2,1,1,1,2,2216,7,13,3,4,0,10,4,3,7,7,3,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
778,34,0,8,2,3,3,2,1,6500,5,17,3,2,1,6,1,3,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
779,38,0,1,3,1,2,1,1,2858,4,14,3,1,0,20,3,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
780,29,1,18,1,3,2,1,4,2389,1,13,3,3,0,4,3,2,4,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781,35,0,1,4,4,4,1,3,2506,3,13,3,3,0,7,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
782,38,0,15,2,3,2,3,4,11510,0,14,3,2,1,12,3,3,11,10,2,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
783,31,0,2,2,1,3,1,3,3067,0,19,3,3,1,3,1,3,2,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
784,28,0,21,3,3,3,1,4,2713,1,11,3,3,1,5,2,1,5,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
785,35,0,2,4,1,2,1,4,4930,0,14,3,3,0,6,2,4,5,4,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
786,55,0,4,4,4,3,2,3,4035,0,16,3,2,0,4,2,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
787,36,0,2,4,3,3,1,4,2644,3,21,4,4,0,7,3,2,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
788,47,0,2,4,3,3,2,2,4978,7,11,3,4,1,4,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
789,52,0,19,4,4,3,1,4,4258,0,18,3,1,1,5,3,3,4,3,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
790,34,1,16,4,4,1,1,1,2307,1,23,4,2,1,5,2,3,5,2,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
791,36,0,16,4,3,2,2,1,5647,4,13,3,1,2,11,3,2,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
792,32,0,1,3,1,3,2,4,6162,1,22,4,2,1,9,3,3,9,8,7,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
